Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Image,Image Src,Image Position,Image Alt Text,Status,Metafield: custom.badge [single_line_text_field],Metafield: custom.product_story [multi_line_text_field],Metafield: custom.product_3d_model [single_line_text_field],Metafield: custom.color_data [json],Metafield: custom.catalogue_index [number_integer]
nova-umbra-performance-set,,,,,,,Color,Charcoal,Size,S,NOVA-048-CHA-S,shopify,60,deny,manual,4799.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-charcoal.png,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-black.png,2,NOVA Umbra Performance Set — Black,,,,,,
nova-umbra-performance-set,,,,,,,Color,Charcoal,Size,M,NOVA-048-CHA-M,shopify,60,deny,manual,4799.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-charcoal.png,,,,,,,,,
nova-umbra-performance-set,,,,,,,Color,Charcoal,Size,L,NOVA-048-CHA-L,shopify,60,deny,manual,4799.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-charcoal.png,,,,,,,,,
nova-umbra-performance-set,,,,,,,Color,Charcoal,Size,XL,NOVA-048-CHA-XL,shopify,60,deny,manual,4799.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-charcoal.png,,,,,,,,,
nova-umbra-performance-set,,,,,,,Color,Charcoal,Size,XXL,NOVA-048-CHA-XXL,shopify,60,deny,manual,4799.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-charcoal.png,,,,,,,,,
nova-umbra-performance-set,,,,,,,Color,Black,Size,XS,NOVA-048-BLA-XS,shopify,60,deny,manual,4799.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-black.png,,,,,,,,,
nova-umbra-performance-set,,,,,,,Color,Black,Size,S,NOVA-048-BLA-S,shopify,60,deny,manual,4799.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-black.png,,,,,,,,,
nova-umbra-performance-set,,,,,,,Color,Black,Size,M,NOVA-048-BLA-M,shopify,60,deny,manual,4799.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-black.png,,,,,,,,,
nova-umbra-performance-set,,,,,,,Color,Black,Size,L,NOVA-048-BLA-L,shopify,60,deny,manual,4799.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-black.png,,,,,,,,,
nova-umbra-performance-set,,,,,,,Color,Black,Size,XL,NOVA-048-BLA-XL,shopify,60,deny,manual,4799.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-black.png,,,,,,,,,
nova-umbra-performance-set,,,,,,,Color,Black,Size,XXL,NOVA-048-BLA-XXL,shopify,0,deny,manual,4799.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-black.png,,,,,,,,,
nova-vantage-performance-set,NOVA Vantage Performance Set,"<p>A four-way stretch knit activewear. Flatlock seams that sit under a pack strap. Sweat moves out; the fabric stays put.</p><p>Made in small batches, so no two pieces read exactly alike.</p>",NØVA,Activewear,"active, train",TRUE,Color,Slate,Size,XS,NOVA-049-SLA-XS,shopify,60,deny,manual,5099.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-slate.png,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-slate.png,1,NOVA Vantage Performance Set — Slate,active,,Knitted with a hollow-core yarn that wicks without feeling slick.,activeset,"[{""name"":""Slate"",""swatch"":""#464D57"",""art"":""nova-activeset-slate""},{""name"":""Charcoal"",""swatch"":""#2C2D32"",""art"":""nova-activeset-charcoal""},{""name"":""Black"",""swatch"":""#131316"",""art"":""nova-activeset-black""}]",49
nova-vantage-performance-set,,,,,,,Color,Slate,Size,S,NOVA-049-SLA-S,shopify,60,deny,manual,5099.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-slate.png,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-charcoal.png,2,NOVA Vantage Performance Set — Charcoal,,,,,,
nova-vantage-performance-set,,,,,,,Color,Slate,Size,M,NOVA-049-SLA-M,shopify,60,deny,manual,5099.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-slate.png,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-black.png,3,NOVA Vantage Performance Set — Black,,,,,,
nova-vantage-performance-set,,,,,,,Color,Slate,Size,L,NOVA-049-SLA-L,shopify,60,deny,manual,5099.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-slate.png,,,,,,,,,
nova-vantage-performance-set,,,,,,,Color,Slate,Size,XL,NOVA-049-SLA-XL,shopify,60,deny,manual,5099.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-slate.png,,,,,,,,,
nova-vantage-performance-set,,,,,,,Color,Slate,Size,XXL,NOVA-049-SLA-XXL,shopify,60,deny,manual,5099.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-slate.png,,,,,,,,,
nova-vantage-performance-set,,,,,,,Color,Charcoal,Size,XS,NOVA-049-CHA-XS,shopify,60,deny,manual,5099.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-charcoal.png,,,,,,,,,
nova-vantage-performance-set,,,,,,,Color,Charcoal,Size,S,NOVA-049-CHA-S,shopify,60,deny,manual,5099.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-charcoal.png,,,,,,,,,
nova-vantage-performance-set,,,,,,,Color,Charcoal,Size,M,NOVA-049-CHA-M,shopify,60,deny,manual,5099.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-charcoal.png,,,,,,,,,
nova-vantage-performance-set,,,,,,,Color,Charcoal,Size,L,NOVA-049-CHA-L,shopify,60,deny,manual,5099.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-charcoal.png,,,,,,,,,
nova-vantage-performance-set,,,,,,,Color,Charcoal,Size,XL,NOVA-049-CHA-XL,shopify,60,deny,manual,5099.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-charcoal.png,,,,,,,,,
nova-vantage-performance-set,,,,,,,Color,Charcoal,Size,XXL,NOVA-049-CHA-XXL,shopify,60,deny,manual,5099.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-charcoal.png,,,,,,,,,
nova-vantage-performance-set,,,,,,,Color,Black,Size,XS,NOVA-049-BLA-XS,shopify,60,deny,manual,5099.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-black.png,,,,,,,,,
nova-vantage-performance-set,,,,,,,Color,Black,Size,S,NOVA-049-BLA-S,shopify,60,deny,manual,5099.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-black.png,,,,,,,,,
nova-vantage-performance-set,,,,,,,Color,Black,Size,M,NOVA-049-BLA-M,shopify,60,deny,manual,5099.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-black.png,,,,,,,,,
nova-vantage-performance-set,,,,,,,Color,Black,Size,L,NOVA-049-BLA-L,shopify,60,deny,manual,5099.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-black.png,,,,,,,,,
nova-vantage-performance-set,,,,,,,Color,Black,Size,XL,NOVA-049-BLA-XL,shopify,60,deny,manual,5099.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-black.png,,,,,,,,,
nova-vantage-performance-set,,,,,,,Color,Black,Size,XXL,NOVA-049-BLA-XXL,shopify,0,deny,manual,5099.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-black.png,,,,,,,,,
nova-warden-performance-set,NOVA Warden Performance Set,"<p>A four-way stretch knit activewear. Flatlock seams that sit under a pack strap. Sweat moves out; the fabric stays put.</p><p>Made in small batches, so no two pieces read exactly alike.</p>",NØVA,Activewear,"active, train",TRUE,Color,Slate,Size,XS,NOVA-050-SLA-XS,shopify,60,deny,manual,5399.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-slate.png,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-slate.png,1,NOVA Warden Performance Set — Slate,active,NEW,Knitted with a hollow-core yarn that wicks without feeling slick.,activeset,"[{""name"":""Slate"",""swatch"":""#464D57"",""art"":""nova-activeset-slate""},{""name"":""Charcoal"",""swatch"":""#2C2D32"",""art"":""nova-activeset-charcoal""}]",50
nova-warden-performance-set,,,,,,,Color,Slate,Size,S,NOVA-050-SLA-S,shopify,60,deny,manual,5399.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-slate.png,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-charcoal.png,2,NOVA Warden Performance Set — Charcoal,,,,,,
nova-warden-performance-set,,,,,,,Color,Slate,Size,M,NOVA-050-SLA-M,shopify,60,deny,manual,5399.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-slate.png,,,,,,,,,
nova-warden-performance-set,,,,,,,Color,Slate,Size,L,NOVA-050-SLA-L,shopify,60,deny,manual,5399.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-slate.png,,,,,,,,,
nova-warden-performance-set,,,,,,,Color,Slate,Size,XL,NOVA-050-SLA-XL,shopify,60,deny,manual,5399.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-slate.png,,,,,,,,,
nova-warden-performance-set,,,,,,,Color,Slate,Size,XXL,NOVA-050-SLA-XXL,shopify,60,deny,manual,5399.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-slate.png,,,,,,,,,
nova-warden-performance-set,,,,,,,Color,Charcoal,Size,XS,NOVA-050-CHA-XS,shopify,60,deny,manual,5399.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-charcoal.png,,,,,,,,,
nova-warden-performance-set,,,,,,,Color,Charcoal,Size,S,NOVA-050-CHA-S,shopify,60,deny,manual,5399.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-charcoal.png,,,,,,,,,
nova-warden-performance-set,,,,,,,Color,Charcoal,Size,M,NOVA-050-CHA-M,shopify,60,deny,manual,5399.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-charcoal.png,,,,,,,,,
nova-warden-performance-set,,,,,,,Color,Charcoal,Size,L,NOVA-050-CHA-L,shopify,60,deny,manual,5399.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-charcoal.png,,,,,,,,,
nova-warden-performance-set,,,,,,,Color,Charcoal,Size,XL,NOVA-050-CHA-XL,shopify,60,deny,manual,5399.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-charcoal.png,,,,,,,,,
nova-warden-performance-set,,,,,,,Color,Charcoal,Size,XXL,NOVA-050-CHA-XXL,shopify,0,deny,manual,5399.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-charcoal.png,,,,,,,,,
nova-axis-performance-set,NOVA Axis Performance Set,"<p>A four-way stretch knit activewear. Flatlock seams that sit under a pack strap. Sweat moves out; the fabric stays put.</p><p>Made in small batches, so no two pieces read exactly alike.</p>",NØVA,Activewear,"active, train",TRUE,Color,Charcoal,Size,XS,NOVA-051-CHA-XS,shopify,60,deny,manual,4199.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-charcoal.png,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-charcoal.png,1,NOVA Axis Performance Set — Charcoal,active,,Knitted with a hollow-core yarn that wicks without feeling slick.,activeset,"[{""name"":""Charcoal"",""swatch"":""#2C2D32"",""art"":""nova-activeset-charcoal""},{""name"":""Black"",""swatch"":""#131316"",""art"":""nova-activeset-black""}]",51
nova-axis-performance-set,,,,,,,Color,Charcoal,Size,S,NOVA-051-CHA-S,shopify,60,deny,manual,4199.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-charcoal.png,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-black.png,2,NOVA Axis Performance Set — Black,,,,,,
nova-axis-performance-set,,,,,,,Color,Charcoal,Size,M,NOVA-051-CHA-M,shopify,60,deny,manual,4199.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-charcoal.png,,,,,,,,,
nova-axis-performance-set,,,,,,,Color,Charcoal,Size,L,NOVA-051-CHA-L,shopify,60,deny,manual,4199.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-charcoal.png,,,,,,,,,
nova-axis-performance-set,,,,,,,Color,Charcoal,Size,XL,NOVA-051-CHA-XL,shopify,60,deny,manual,4199.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-charcoal.png,,,,,,,,,
nova-axis-performance-set,,,,,,,Color,Charcoal,Size,XXL,NOVA-051-CHA-XXL,shopify,60,deny,manual,4199.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-charcoal.png,,,,,,,,,
nova-axis-performance-set,,,,,,,Color,Black,Size,XS,NOVA-051-BLA-XS,shopify,60,deny,manual,4199.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-black.png,,,,,,,,,
nova-axis-performance-set,,,,,,,Color,Black,Size,S,NOVA-051-BLA-S,shopify,60,deny,manual,4199.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-black.png,,,,,,,,,
nova-axis-performance-set,,,,,,,Color,Black,Size,M,NOVA-051-BLA-M,shopify,60,deny,manual,4199.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-black.png,,,,,,,,,
nova-axis-performance-set,,,,,,,Color,Black,Size,L,NOVA-051-BLA-L,shopify,60,deny,manual,4199.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-black.png,,,,,,,,,
nova-axis-performance-set,,,,,,,Color,Black,Size,XL,NOVA-051-BLA-XL,shopify,60,deny,manual,4199.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-black.png,,,,,,,,,
nova-axis-performance-set,,,,,,,Color,Black,Size,XXL,NOVA-051-BLA-XXL,shopify,0,deny,manual,4199.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-black.png,,,,,,,,,
nova-beacon-performance-set,NOVA Beacon Performance Set,"<p>A four-way stretch knit activewear. Flatlock seams that sit under a pack strap. Sweat moves out; the fabric stays put.</p><p>Made in small batches, so no two pieces read exactly alike.</p>",NØVA,Activewear,"active, train",TRUE,Color,Slate,Size,XS,NOVA-052-SLA-XS,shopify,60,deny,manual,5899.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-slate.png,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-slate.png,1,NOVA Beacon Performance Set — Slate,active,,Knitted with a hollow-core yarn that wicks without feeling slick.,activeset,"[{""name"":""Slate"",""swatch"":""#464D57"",""art"":""nova-activeset-slate""},{""name"":""Charcoal"",""swatch"":""#2C2D32"",""art"":""nova-activeset-charcoal""},{""name"":""Black"",""swatch"":""#131316"",""art"":""nova-activeset-black""}]",52
nova-beacon-performance-set,,,,,,,Color,Slate,Size,S,NOVA-052-SLA-S,shopify,60,deny,manual,5899.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-slate.png,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-charcoal.png,2,NOVA Beacon Performance Set — Charcoal,,,,,,
nova-beacon-performance-set,,,,,,,Color,Slate,Size,M,NOVA-052-SLA-M,shopify,60,deny,manual,5899.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-slate.png,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-black.png,3,NOVA Beacon Performance Set — Black,,,,,,
nova-beacon-performance-set,,,,,,,Color,Slate,Size,L,NOVA-052-SLA-L,shopify,60,deny,manual,5899.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-slate.png,,,,,,,,,
nova-beacon-performance-set,,,,,,,Color,Slate,Size,XL,NOVA-052-SLA-XL,shopify,60,deny,manual,5899.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-slate.png,,,,,,,,,
nova-beacon-performance-set,,,,,,,Color,Slate,Size,XXL,NOVA-052-SLA-XXL,shopify,60,deny,manual,5899.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-slate.png,,,,,,,,,
nova-beacon-performance-set,,,,,,,Color,Charcoal,Size,XS,NOVA-052-CHA-XS,shopify,60,deny,manual,5899.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-charcoal.png,,,,,,,,,
nova-beacon-performance-set,,,,,,,Color,Charcoal,Size,S,NOVA-052-CHA-S,shopify,60,deny,manual,5899.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-charcoal.png,,,,,,,,,
nova-beacon-performance-set,,,,,,,Color,Charcoal,Size,M,NOVA-052-CHA-M,shopify,60,deny,manual,5899.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-charcoal.png,,,,,,,,,
nova-beacon-performance-set,,,,,,,Color,Charcoal,Size,L,NOVA-052-CHA-L,shopify,60,deny,manual,5899.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-charcoal.png,,,,,,,,,
nova-beacon-performance-set,,,,,,,Color,Charcoal,Size,XL,NOVA-052-CHA-XL,shopify,60,deny,manual,5899.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-charcoal.png,,,,,,,,,
nova-beacon-performance-set,,,,,,,Color,Charcoal,Size,XXL,NOVA-052-CHA-XXL,shopify,60,deny,manual,5899.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-charcoal.png,,,,,,,,,
nova-beacon-performance-set,,,,,,,Color,Black,Size,XS,NOVA-052-BLA-XS,shopify,60,deny,manual,5899.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-black.png,,,,,,,,,
nova-beacon-performance-set,,,,,,,Color,Black,Size,S,NOVA-052-BLA-S,shopify,60,deny,manual,5899.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-black.png,,,,,,,,,
nova-beacon-performance-set,,,,,,,Color,Black,Size,M,NOVA-052-BLA-M,shopify,60,deny,manual,5899.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-black.png,,,,,,,,,
nova-beacon-performance-set,,,,,,,Color,Black,Size,L,NOVA-052-BLA-L,shopify,60,deny,manual,5899.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-black.png,,,,,,,,,
nova-beacon-performance-set,,,,,,,Color,Black,Size,XL,NOVA-052-BLA-XL,shopify,60,deny,manual,5899.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-black.png,,,,,,,,,
nova-beacon-performance-set,,,,,,,Color,Black,Size,XXL,NOVA-052-BLA-XXL,shopify,0,deny,manual,5899.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-activeset-black.png,,,,,,,,,
nova-contour-tee,NOVA Contour Tee,"<p>A 240 GSM combed cotton t-shirt. Tubular body, ribbed collar that stays flat, cut boxy but never cropped.</p><p>Made in small batches, so no two pieces read exactly alike.</p>",NØVA,T-Shirt,"active, train, limited",TRUE,Color,Black,Size,XS,NOVA-053-BLA-XS,shopify,18,deny,manual,2299.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-black.png,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-black.png,1,NOVA Contour Tee — Black,active,LIMITED,"Combed and ring-spun, pre-shrunk twice, so the length you buy is the length you keep.",tee,"[{""name"":""Black"",""swatch"":""#131316"",""art"":""nova-tee-black""},{""name"":""Slate"",""swatch"":""#464D57"",""art"":""nova-tee-slate""},{""name"":""Grey"",""swatch"":""#8A8C92"",""art"":""nova-tee-grey""}]",53
nova-contour-tee,,,,,,,Color,Black,Size,S,NOVA-053-BLA-S,shopify,18,deny,manual,2299.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-black.png,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-slate.png,2,NOVA Contour Tee — Slate,,,,,,
nova-contour-tee,,,,,,,Color,Black,Size,M,NOVA-053-BLA-M,shopify,18,deny,manual,2299.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-black.png,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-grey.png,3,NOVA Contour Tee — Grey,,,,,,
nova-contour-tee,,,,,,,Color,Black,Size,L,NOVA-053-BLA-L,shopify,18,deny,manual,2299.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-black.png,,,,,,,,,
nova-contour-tee,,,,,,,Color,Black,Size,XL,NOVA-053-BLA-XL,shopify,18,deny,manual,2299.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-black.png,,,,,,,,,
nova-contour-tee,,,,,,,Color,Black,Size,XXL,NOVA-053-BLA-XXL,shopify,18,deny,manual,2299.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-black.png,,,,,,,,,
nova-contour-tee,,,,,,,Color,Slate,Size,XS,NOVA-053-SLA-XS,shopify,18,deny,manual,2299.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-slate.png,,,,,,,,,
nova-contour-tee,,,,,,,Color,Slate,Size,S,NOVA-053-SLA-S,shopify,18,deny,manual,2299.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-slate.png,,,,,,,,,
nova-contour-tee,,,,,,,Color,Slate,Size,M,NOVA-053-SLA-M,shopify,18,deny,manual,2299.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-slate.png,,,,,,,,,
nova-contour-tee,,,,,,,Color,Slate,Size,L,NOVA-053-SLA-L,shopify,18,deny,manual,2299.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-slate.png,,,,,,,,,
nova-contour-tee,,,,,,,Color,Slate,Size,XL,NOVA-053-SLA-XL,shopify,18,deny,manual,2299.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-slate.png,,,,,,,,,
nova-contour-tee,,,,,,,Color,Slate,Size,XXL,NOVA-053-SLA-XXL,shopify,18,deny,manual,2299.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-slate.png,,,,,,,,,
nova-contour-tee,,,,,,,Color,Grey,Size,XS,NOVA-053-GRE-XS,shopify,18,deny,manual,2299.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-grey.png,,,,,,,,,
nova-contour-tee,,,,,,,Color,Grey,Size,S,NOVA-053-GRE-S,shopify,18,deny,manual,2299.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-grey.png,,,,,,,,,
nova-contour-tee,,,,,,,Color,Grey,Size,M,NOVA-053-GRE-M,shopify,18,deny,manual,2299.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-grey.png,,,,,,,,,
nova-contour-tee,,,,,,,Color,Grey,Size,L,NOVA-053-GRE-L,shopify,18,deny,manual,2299.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-grey.png,,,,,,,,,
nova-contour-tee,,,,,,,Color,Grey,Size,XL,NOVA-053-GRE-XL,shopify,18,deny,manual,2299.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-grey.png,,,,,,,,,
nova-contour-tee,,,,,,,Color,Grey,Size,XXL,NOVA-053-GRE-XXL,shopify,0,deny,manual,2299.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-grey.png,,,,,,,,,
nova-datum-tee,NOVA Datum Tee,"<p>A 240 GSM combed cotton t-shirt. Tubular body, ribbed collar that stays flat, cut boxy but never cropped.</p><p>Made in small batches, so no two pieces read exactly alike.</p>",NØVA,T-Shirt,"active, train",TRUE,Color,Black,Size,XS,NOVA-054-BLA-XS,shopify,60,deny,manual,2299.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-black.png,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-black.png,1,NOVA Datum Tee — Black,active,,"Combed and ring-spun, pre-shrunk twice, so the length you buy is the length you keep.",tee,"[{""name"":""Black"",""swatch"":""#131316"",""art"":""nova-tee-black""},{""name"":""Slate"",""swatch"":""#464D57"",""art"":""nova-tee-slate""}]",54
nova-datum-tee,,,,,,,Color,Black,Size,S,NOVA-054-BLA-S,shopify,60,deny,manual,2299.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-black.png,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-tee-slate.png,2,NOVA Datum Tee — Slate,,,,,,
